complaint_id,precinct,borough,offense_level,offense_type,occurred_at,hour,is_night,population,source
MOCK-000989,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-06-28T06:27:03,6,0,200000,MOCK_NYPD_V1
MOCK-000990,61,BROOKLYN,FELONY,GRAND LARCENY,2026-06-28T11:22:00,11,0,200000,MOCK_NYPD_V1
MOCK-000991,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-06-29T05:35:32,5,1,200000,MOCK_NYPD_V1
MOCK-000992,61,BROOKLYN,FELONY,BURGLARY,2026-06-29T07:24:00,7,0,200000,MOCK_NYPD_V1
MOCK-000993,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-29T14:28:16,14,0,200000,MOCK_NYPD_V1
MOCK-000994,75,BROOKLYN,FELONY,FELONY ASSAULT,2025-07-01T20:22:10,20,1,60000,MOCK_NYPD_V1
MOCK-000995,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-07-06T18:06:57,18,0,60000,MOCK_NYPD_V1
MOCK-000996,75,BROOKLYN,FELONY,BURGLARY,2025-07-07T18:42:06,18,0,60000,MOCK_NYPD_V1
MOCK-000997,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-07-08T20:26:49,20,1,60000,MOCK_NYPD_V1
MOCK-000998,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-07-18T19:31:24,19,0,60000,MOCK_NYPD_V1
MOCK-000999,75,BROOKLYN,FELONY,BURGLARY,2025-07-21T21:41:12,21,1,60000,MOCK_NYPD_V1
MOCK-001000,75,BROOKLYN,FELONY,ROBBERY,2025-07-30T23:32:13,23,1,60000,MOCK_NYPD_V1
MOCK-001001,75,BROOKLYN,FELONY,ROBBERY,2025-08-02T15:58:54,15,0,60000,MOCK_NYPD_V1
MOCK-001002,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-08-06T18:49:43,18,0,60000,MOCK_NYPD_V1
MOCK-001003,75,BROOKLYN,FELONY,BURGLARY,2025-08-09T03:24:23,3,1,60000,MOCK_NYPD_V1
MOCK-001004,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-08-12T01:20:05,1,1,60000,MOCK_NYPD_V1
MOCK-001005,75,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-08-24T05:50:39,5,1,60000,MOCK_NYPD_V1
MOCK-001006,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-08-29T12:39:03,12,0,60000,MOCK_NYPD_V1
MOCK-001007,75,BROOKLYN,FELONY,ROBBERY,2025-09-05T11:44:03,11,0,60000,MOCK_NYPD_V1
MOCK-001008,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-09-07T08:28:56,8,0,60000,MOCK_NYPD_V1
MOCK-001009,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-09-09T14:44:13,14,0,60000,MOCK_NYPD_V1
MOCK-001010,75,BROOKLYN,FELONY,ROBBERY,2025-09-13T10:02:00,10,0,60000,MOCK_NYPD_V1
MOCK-001011,75,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-09-13T18:06:31,18,0,60000,MOCK_NYPD_V1
MOCK-001012,75,BROOKLYN,FELONY,GRAND LARCENY,2025-09-14T20:26:28,20,1,60000,MOCK_NYPD_V1
MOCK-001013,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-09-16T00:25:26,0,1,60000,MOCK_NYPD_V1
MOCK-001014,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-09-17T11:21:07,11,0,60000,MOCK_NYPD_V1
MOCK-001015,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-09-25T18:35:30,18,0,60000,MOCK_NYPD_V1
MOCK-001016,75,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-09-29T10:11:18,10,0,60000,MOCK_NYPD_V1
MOCK-001017,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-09-29T14:37:38,14,0,60000,MOCK_NYPD_V1
MOCK-001018,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-02T06:14:25,6,0,60000,MOCK_NYPD_V1
MOCK-001019,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-03T02:17:23,2,1,60000,MOCK_NYPD_V1
MOCK-001020,75,BROOKLYN,FELONY,GRAND LARCENY,2025-10-11T13:11:11,13,0,60000,MOCK_NYPD_V1
MOCK-001021,75,BROOKLYN,FELONY,GRAND LARCENY,2025-10-13T11:38:28,11,0,60000,MOCK_NYPD_V1
MOCK-001022,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-10-17T22:35:45,22,1,60000,MOCK_NYPD_V1
MOCK-001023,75,BROOKLYN,FELONY,FELONY ASSAULT,2025-10-24T03:19:54,3,1,60000,MOCK_NYPD_V1
MOCK-001024,75,BROOKLYN,FELONY,FELONY ASSAULT,2025-10-27T07:12:08,7,0,60000,MOCK_NYPD_V1
MOCK-001025,75,BROOKLYN,FELONY,BURGLARY,2025-10-30T05:22:20,5,1,60000,MOCK_NYPD_V1
MOCK-001026,75,BROOKLYN,FELONY,GRAND LARCENY,2025-10-31T22:52:26,22,1,60000,MOCK_NYPD_V1
MOCK-001027,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-04T05:23:17,5,1,60000,MOCK_NYPD_V1
MOCK-001028,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-11-09T07:25:11,7,0,60000,MOCK_NYPD_V1
MOCK-001029,75,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-15T14:10:11,14,0,60000,MOCK_NYPD_V1
MOCK-001030,75,BROOKLYN,FELONY,GRAND LARCENY,2025-11-27T16:22:06,16,0,60000,MOCK_NYPD_V1
MOCK-001031,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-28T00:33:44,0,1,60000,MOCK_NYPD_V1
MOCK-001032,75,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-11-28T06:34:23,6,0,60000,MOCK_NYPD_V1
MOCK-001033,75,BROOKLYN,FELONY,FELONY ASSAULT,2025-12-04T19:23:18,19,0,60000,MOCK_NYPD_V1
MOCK-001034,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-12-14T13:03:13,13,0,60000,MOCK_NYPD_V1
MOCK-001035,75,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-21T04:29:25,4,1,60000,MOCK_NYPD_V1
MOCK-001036,75,BROOKLYN,FELONY,FELONY ASSAULT,2025-12-26T03:58:30,3,1,60000,MOCK_NYPD_V1
MOCK-001037,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-12-28T13:45:21,13,0,60000,MOCK_NYPD_V1
MOCK-001038,75,BROOKLYN,FELONY,BURGLARY,2025-12-31T13:11:56,13,0,60000,MOCK_NYPD_V1
MOCK-001039,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-06T18:34:20,18,0,60000,MOCK_NYPD_V1
MOCK-001040,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-01-09T08:28:30,8,0,60000,MOCK_NYPD_V1
MOCK-001041,75,BROOKLYN,FELONY,BURGLARY,2026-01-09T21:27:49,21,1,60000,MOCK_NYPD_V1
MOCK-001042,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-01-12T13:21:04,13,0,60000,MOCK_NYPD_V1
MOCK-001043,75,BROOKLYN,FELONY,BURGLARY,2026-01-23T06:53:57,6,0,60000,MOCK_NYPD_V1
MOCK-001044,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-01-27T14:09:48,14,0,60000,MOCK_NYPD_V1
MOCK-001045,75,BROOKLYN,FELONY,BURGLARY,2026-01-31T06:33:31,6,0,60000,MOCK_NYPD_V1
MOCK-001046,75,BROOKLYN,FELONY,BURGLARY,2026-02-03T20:25:25,20,1,60000,MOCK_NYPD_V1
MOCK-001047,75,BROOKLYN,FELONY,FELONY ASSAULT,2026-02-08T08:47:24,8,0,60000,MOCK_NYPD_V1
MOCK-001048,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-02-18T21:06:19,21,1,60000,MOCK_NYPD_V1
MOCK-001049,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-02-21T04:41:50,4,1,60000,MOCK_NYPD_V1
MOCK-001050,75,BROOKLYN,FELONY,BURGLARY,2026-03-06T09:32:24,9,0,60000,MOCK_NYPD_V1
MOCK-001051,75,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-09T16:29:45,16,0,60000,MOCK_NYPD_V1
MOCK-001052,75,BROOKLYN,FELONY,FELONY ASSAULT,2026-03-10T23:53:32,23,1,60000,MOCK_NYPD_V1
MOCK-001053,75,BROOKLYN,FELONY,FELONY ASSAULT,2026-03-14T23:32:47,23,1,60000,MOCK_NYPD_V1
MOCK-001054,75,BROOKLYN,FELONY,FELONY ASSAULT,2026-03-23T20:22:49,20,1,60000,MOCK_NYPD_V1
MOCK-001055,75,BROOKLYN,FELONY,ROBBERY,2026-03-28T04:44:09,4,1,60000,MOCK_NYPD_V1
MOCK-001056,75,BROOKLYN,FELONY,FELONY ASSAULT,2026-03-29T12:33:32,12,0,60000,MOCK_NYPD_V1
MOCK-001057,75,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-31T07:55:32,7,0,60000,MOCK_NYPD_V1
MOCK-001058,75,BROOKLYN,FELONY,GRAND LARCENY,2026-03-31T17:18:26,17,0,60000,MOCK_NYPD_V1
MOCK-001059,75,BROOKLYN,FELONY,GRAND LARCENY,2026-04-03T23:21:58,23,1,60000,MOCK_NYPD_V1
MOCK-001060,75,BROOKLYN,FELONY,FELONY ASSAULT,2026-04-05T16:06:41,16,0,60000,MOCK_NYPD_V1
MOCK-001061,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-04-06T09:55:41,9,0,60000,MOCK_NYPD_V1
MOCK-001062,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-04-09T07:54:21,7,0,60000,MOCK_NYPD_V1
MOCK-001063,75,BROOKLYN,FELONY,FELONY ASSAULT,2026-04-14T21:24:15,21,1,60000,MOCK_NYPD_V1
MOCK-001064,75,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-04-25T07:34:48,7,0,60000,MOCK_NYPD_V1
MOCK-001065,75,BROOKLYN,FELONY,BURGLARY,2026-04-28T11:50:10,11,0,60000,MOCK_NYPD_V1
MOCK-001066,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-05-08T04:44:22,4,1,60000,MOCK_NYPD_V1
MOCK-001067,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-05-19T16:42:32,16,0,60000,MOCK_NYPD_V1
MOCK-001068,75,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-25T12:38:50,12,0,60000,MOCK_NYPD_V1
MOCK-001069,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-01T14:48:42,14,0,60000,MOCK_NYPD_V1
MOCK-001070,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-06-01T15:46:06,15,0,60000,MOCK_NYPD_V1
MOCK-001071,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-03T05:03:52,5,1,60000,MOCK_NYPD_V1
MOCK-001072,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-06-08T03:51:37,3,1,60000,MOCK_NYPD_V1
MOCK-001073,75,BROOKLYN,FELONY,ROBBERY,2026-06-12T21:14:46,21,1,60000,MOCK_NYPD_V1
MOCK-001074,75,BROOKLYN,FELONY,ROBBERY,2026-06-14T21:21:27,21,1,60000,MOCK_NYPD_V1
MOCK-001075,75,BROOKLYN,FELONY,ROBBERY,2026-06-15T05:05:21,5,1,60000,MOCK_NYPD_V1
MOCK-001076,75,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-17T09:50:18,9,0,60000,MOCK_NYPD_V1
MOCK-001077,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-06-21T20:13:29,20,1,60000,MOCK_NYPD_V1
MOCK-001078,75,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-06-23T06:25:36,6,0,60000,MOCK_NYPD_V1
MOCK-001079,75,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-06-23T22:40:06,22,1,60000,MOCK_NYPD_V1
MOCK-001080,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-08-22T06:41:37,6,0,95000,MOCK_NYPD_V1
MOCK-001081,84,BROOKLYN,FELONY,ROBBERY,2025-09-30T17:54:44,17,0,95000,MOCK_NYPD_V1
MOCK-001082,84,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-11-16T13:13:26,13,0,95000,MOCK_NYPD_V1
MOCK-001083,84,BROOKLYN,FELONY,FELONY ASSAULT,2026-01-21T19:39:56,19,0,95000,MOCK_NYPD_V1
MOCK-001084,84,BROOKLYN,FELONY,BURGLARY,2026-02-09T09:28:41,9,0,95000,MOCK_NYPD_V1
MOCK-001085,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-03-27T02:08:19,2,1,95000,MOCK_NYPD_V1
MOCK-001086,90,BROOKLYN,FELONY,ROBBERY,2025-07-01T13:03:15,13,0,100000,MOCK_NYPD_V1
MOCK-001087,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-07-04T15:11:55,15,0,100000,MOCK_NYPD_V1
MOCK-001088,90,BROOKLYN,FELONY,BURGLARY,2025-07-05T16:50:16,16,0,100000,MOCK_NYPD_V1
MOCK-001089,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-07-08T01:23:29,1,1,100000,MOCK_NYPD_V1
MOCK-001090,90,BROOKLYN,FELONY,ROBBERY,2025-07-10T05:24:57,5,1,100000,MOCK_NYPD_V1
MOCK-001091,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-07-16T18:36:11,18,0,100000,MOCK_NYPD_V1
MOCK-001092,90,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-07-19T13:21:48,13,0,100000,MOCK_NYPD_V1
MOCK-001093,90,BROOKLYN,FELONY,GRAND LARCENY,2025-07-19T19:45:20,19,0,100000,MOCK_NYPD_V1
MOCK-001094,90,BROOKLYN,FELONY,ROBBERY,2025-07-22T18:44:10,18,0,100000,MOCK_NYPD_V1
MOCK-001095,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-07-25T06:31:54,6,0,100000,MOCK_NYPD_V1
MOCK-001096,90,BROOKLYN,FELONY,BURGLARY,2025-07-31T01:03:54,1,1,100000,MOCK_NYPD_V1
MOCK-001097,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-08-04T10:48:20,10,0,100000,MOCK_NYPD_V1
MOCK-001098,90,BROOKLYN,FELONY,GRAND LARCENY,2025-08-18T08:13:49,8,0,100000,MOCK_NYPD_V1
MOCK-001099,90,BROOKLYN,FELONY,GRAND LARCENY,2025-08-18T13:26:24,13,0,100000,MOCK_NYPD_V1
MOCK-001100,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-08-19T21:48:04,21,1,100000,MOCK_NYPD_V1
MOCK-001101,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-08-20T06:20:30,6,0,100000,MOCK_NYPD_V1
MOCK-001102,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-08-31T14:16:14,14,0,100000,MOCK_NYPD_V1
MOCK-001103,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-09-08T03:41:47,3,1,100000,MOCK_NYPD_V1
MOCK-001104,90,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-09-08T23:45:54,23,1,100000,MOCK_NYPD_V1
MOCK-001105,90,BROOKLYN,FELONY,FELONY ASSAULT,2025-09-09T08:34:41,8,0,100000,MOCK_NYPD_V1
MOCK-001106,90,BROOKLYN,FELONY,GRAND LARCENY,2025-09-14T15:38:51,15,0,100000,MOCK_NYPD_V1
MOCK-001107,90,BROOKLYN,FELONY,GRAND LARCENY,2025-09-15T02:15:03,2,1,100000,MOCK_NYPD_V1
MOCK-001108,90,BROOKLYN,FELONY,ROBBERY,2025-09-16T02:57:18,2,1,100000,MOCK_NYPD_V1
MOCK-001109,90,BROOKLYN,FELONY,BURGLARY,2025-09-19T21:30:38,21,1,100000,MOCK_NYPD_V1
MOCK-001110,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-09-20T15:03:05,15,0,100000,MOCK_NYPD_V1
MOCK-001111,90,BROOKLYN,FELONY,FELONY ASSAULT,2025-09-22T07:06:30,7,0,100000,MOCK_NYPD_V1
MOCK-001112,90,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-10-03T21:47:19,21,1,100000,MOCK_NYPD_V1
MOCK-001113,90,BROOKLYN,FELONY,FELONY ASSAULT,2025-10-07T19:44:39,19,0,100000,MOCK_NYPD_V1
MOCK-001114,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-13T00:57:47,0,1,100000,MOCK_NYPD_V1
MOCK-001115,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-10-13T06:01:53,6,0,100000,MOCK_NYPD_V1
MOCK-001116,90,BROOKLYN,FELONY,GRAND LARCENY,2025-10-18T10:09:12,10,0,100000,MOCK_NYPD_V1
MOCK-001117,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-21T17:33:49,17,0,100000,MOCK_NYPD_V1
MOCK-001118,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-10-24T14:01:46,14,0,100000,MOCK_NYPD_V1
MOCK-001119,90,BROOKLYN,FELONY,FELONY ASSAULT,2025-10-24T21:22:40,21,1,100000,MOCK_NYPD_V1
MOCK-001120,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-10-24T23:34:28,23,1,100000,MOCK_NYPD_V1
MOCK-001121,90,BROOKLYN,FELONY,GRAND LARCENY,2025-10-31T20:26:44,20,1,100000,MOCK_NYPD_V1
MOCK-001122,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-04T06:16:20,6,0,100000,MOCK_NYPD_V1
MOCK-001123,90,BROOKLYN,FELONY,BURGLARY,2025-11-04T17:55:13,17,0,100000,MOCK_NYPD_V1
MOCK-001124,90,BROOKLYN,FELONY,BURGLARY,2025-11-06T07:22:51,7,0,100000,MOCK_NYPD_V1
MOCK-001125,90,BROOKLYN,FELONY,GRAND LARCENY,2025-11-08T04:09:44,4,1,100000,MOCK_NYPD_V1
MOCK-001126,90,BROOKLYN,FELONY,GRAND LARCENY,2025-11-17T22:19:17,22,1,100000,MOCK_NYPD_V1
MOCK-001127,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-23T06:53:33,6,0,100000,MOCK_NYPD_V1
MOCK-001128,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-11-23T12:36:37,12,0,100000,MOCK_NYPD_V1
MOCK-001129,90,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-25T04:17:11,4,1,100000,MOCK_NYPD_V1
MOCK-001130,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-26T08:09:58,8,0,100000,MOCK_NYPD_V1
MOCK-001131,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-28T10:45:11,10,0,100000,MOCK_NYPD_V1
MOCK-001132,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-29T16:48:26,16,0,100000,MOCK_NYPD_V1
MOCK-001133,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-12-04T13:21:25,13,0,100000,MOCK_NYPD_V1
MOCK-001134,90,BROOKLYN,FELONY,GRAND LARCENY,2025-12-04T22:59:48,22,1,100000,MOCK_NYPD_V1
MOCK-001135,90,BROOKLYN,FELONY,ROBBERY,2025-12-08T05:20:54,5,1,100000,MOCK_NYPD_V1
MOCK-001136,90,BROOKLYN,FELONY,BURGLARY,2025-12-08T17:59:48,17,0,100000,MOCK_NYPD_V1
MOCK-001137,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-14T00:12:10,0,1,100000,MOCK_NYPD_V1
MOCK-001138,90,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-12-19T16:53:01,16,0,100000,MOCK_NYPD_V1
MOCK-001139,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-12-19T21:19:46,21,1,100000,MOCK_NYPD_V1
MOCK-001140,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-12-21T03:34:42,3,1,100000,MOCK_NYPD_V1
MOCK-001141,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-28T01:25:37,1,1,100000,MOCK_NYPD_V1
MOCK-001142,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-05T04:16:24,4,1,100000,MOCK_NYPD_V1
MOCK-001143,90,BROOKLYN,FELONY,ROBBERY,2026-01-09T02:51:27,2,1,100000,MOCK_NYPD_V1
MOCK-001144,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-01-09T15:35:20,15,0,100000,MOCK_NYPD_V1
MOCK-001145,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-10T13:58:30,13,0,100000,MOCK_NYPD_V1
MOCK-001146,90,BROOKLYN,FELONY,ROBBERY,2026-01-20T18:13:12,18,0,100000,MOCK_NYPD_V1
MOCK-001147,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-25T19:28:40,19,0,100000,MOCK_NYPD_V1
MOCK-001148,90,BROOKLYN,FELONY,FELONY ASSAULT,2026-02-01T10:11:09,10,0,100000,MOCK_NYPD_V1
MOCK-001149,90,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-02-04T10:40:29,10,0,100000,MOCK_NYPD_V1
MOCK-001150,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-02-09T12:41:20,12,0,100000,MOCK_NYPD_V1
MOCK-001151,90,BROOKLYN,FELONY,FELONY ASSAULT,2026-02-09T21:00:51,21,1,100000,MOCK_NYPD_V1
MOCK-001152,90,BROOKLYN,FELONY,GRAND LARCENY,2026-02-12T16:10:09,16,0,100000,MOCK_NYPD_V1
MOCK-001153,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-02-25T00:03:23,0,1,100000,MOCK_NYPD_V1
MOCK-001154,90,BROOKLYN,FELONY,BURGLARY,2026-03-02T03:24:30,3,1,100000,MOCK_NYPD_V1
MOCK-001155,90,BROOKLYN,FELONY,FELONY ASSAULT,2026-03-02T12:57:03,12,0,100000,MOCK_NYPD_V1
MOCK-001156,90,BROOKLYN,FELONY,GRAND LARCENY,2026-03-03T21:59:27,21,1,100000,MOCK_NYPD_V1
MOCK-001157,90,BROOKLYN,FELONY,FELONY ASSAULT,2026-03-13T17:25:12,17,0,100000,MOCK_NYPD_V1
MOCK-001158,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-03-15T15:43:37,15,0,100000,MOCK_NYPD_V1
MOCK-001159,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-03-20T23:22:35,23,1,100000,MOCK_NYPD_V1
MOCK-001160,90,BROOKLYN,FELONY,GRAND LARCENY,2026-03-22T16:20:11,16,0,100000,MOCK_NYPD_V1
MOCK-001161,90,BROOKLYN,FELONY,BURGLARY,2026-03-27T02:50:03,2,1,100000,MOCK_NYPD_V1
MOCK-001162,90,BROOKLYN,FELONY,ROBBERY,2026-04-13T04:42:27,4,1,100000,MOCK_NYPD_V1
MOCK-001163,90,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-04-20T22:05:51,22,1,100000,MOCK_NYPD_V1
MOCK-001164,90,BROOKLYN,FELONY,FELONY ASSAULT,2026-04-22T12:25:21,12,0,100000,MOCK_NYPD_V1
MOCK-001165,90,BROOKLYN,FELONY,ROBBERY,2026-04-23T21:51:18,21,1,100000,MOCK_NYPD_V1
MOCK-001166,90,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-05-02T14:09:25,14,0,100000,MOCK_NYPD_V1
MOCK-001167,90,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-05-03T22:37:45,22,1,100000,MOCK_NYPD_V1
MOCK-001168,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-11T14:22:51,14,0,100000,MOCK_NYPD_V1
MOCK-001169,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-12T06:35:58,6,0,100000,MOCK_NYPD_V1
MOCK-001170,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-22T16:16:01,16,0,100000,MOCK_NYPD_V1
MOCK-001171,90,BROOKLYN,FELONY,ROBBERY,2026-05-26T18:40:37,18,0,100000,MOCK_NYPD_V1
MOCK-001172,90,BROOKLYN,FELONY,ROBBERY,2026-05-27T09:51:58,9,0,100000,MOCK_NYPD_V1
MOCK-001173,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-28T22:11:48,22,1,100000,MOCK_NYPD_V1
MOCK-001174,90,BROOKLYN,FELONY,FELONY ASSAULT,2026-06-03T07:29:11,7,0,100000,MOCK_NYPD_V1
MOCK-001175,90,BROOKLYN,FELONY,BURGLARY,2026-06-04T04:57:35,4,1,100000,MOCK_NYPD_V1
MOCK-001176,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-05T09:35:35,9,0,100000,MOCK_NYPD_V1
MOCK-001177,90,BROOKLYN,FELONY,BURGLARY,2026-06-05T21:54:06,21,1,100000,MOCK_NYPD_V1
MOCK-001178,90,BROOKLYN,FELONY,GRAND LARCENY,2026-06-07T10:04:54,10,0,100000,MOCK_NYPD_V1
MOCK-001179,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-10T05:24:28,5,1,100000,MOCK_NYPD_V1
MOCK-001180,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-13T09:54:09,9,0,100000,MOCK_NYPD_V1
MOCK-001181,90,BROOKLYN,FELONY,ROBBERY,2026-06-14T19:41:00,19,0,100000,MOCK_NYPD_V1
MOCK-001182,90,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-15T02:33:20,2,1,100000,MOCK_NYPD_V1
MOCK-001183,90,BROOKLYN,FELONY,FELONY ASSAULT,2026-06-16T02:42:50,2,1,100000,MOCK_NYPD_V1
MOCK-001184,90,BROOKLYN,FELONY,FELONY ASSAULT,2026-06-18T04:05:08,4,1,100000,MOCK_NYPD_V1
MOCK-001185,90,BROOKLYN,FELONY,GRAND LARCENY,2026-06-22T13:50:42,13,0,100000,MOCK_NYPD_V1
MOCK-001186,90,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-22T23:17:33,23,1,100000,MOCK_NYPD_V1
MOCK-001187,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-07-01T16:05:20,16,0,50000,MOCK_NYPD_V1
MOCK-001188,109,QUEENS,FELONY,ROBBERY,2025-07-03T16:31:48,16,0,50000,MOCK_NYPD_V1
